[20668:3892:0529/172638.167:WARNING:leveldb_database.cc(106)] Unable to open D:\Documents\IIT\FinalYear\FYP\Implementation\Misc\ChromeProfile\Default\shared_proto_db: Invalid argument: D:\Documents\IIT\FinalYear\FYP\Implementation\Misc\ChromeProfile\Default\shared_proto_db: does not exist (create_if_missing is false)
[20668:17800:0529/172647.812:INFO:CONSOLE(10)] "Got message [object Object]", source: chrome-extension://onihgekcipimifpfdgkdadgglpjokaoe/scripts/background.js (10)
[20668:17800:0529/172647.812:INFO:CONSOLE(36)] "inside penidng", source: chrome-extension://onihgekcipimifpfdgkdadgglpjokaoe/scripts/background.js (36)
[20668:17800:0529/172647.813:INFO:CONSOLE(38)] "found penidng", source: chrome-extension://onihgekcipimifpfdgkdadgglpjokaoe/scripts/background.js (38)
[20668:17800:0529/172647.937:INFO:CONSOLE(45)] "sending response with new ss", source: chrome-extension://onihgekcipimifpfdgkdadgglpjokaoe/scripts/background.js (45)
[20668:17800:0529/172647.941:INFO:CONSOLE(115)] "CHECKING FOR PENDING SS", source: chrome-extension://onihgekcipimifpfdgkdadgglpjokaoe/scripts/content.js (115)
[20668:17800:0529/172647.942:INFO:CONSOLE(117)] "FOUND PENDING SS", source: chrome-extension://onihgekcipimifpfdgkdadgglpjokaoe/scripts/content.js (117)
[20668:17800:0529/172647.949:INFO:CONSOLE(121)] "ready", source: chrome-extension://onihgekcipimifpfdgkdadgglpjokaoe/scripts/content.js (121)
[20668:17800:0529/172647.950:INFO:CONSOLE(10)] "Got message [object Object]", source: chrome-extension://onihgekcipimifpfdgkdadgglpjokaoe/scripts/background.js (10)
[20668:17800:0529/172651.047:INFO:CONSOLE(223)] "click 1559131011047", source: chrome-extension://onihgekcipimifpfdgkdadgglpjokaoe/scripts/content.js (223)
[20668:17800:0529/172651.049:INFO:CONSOLE(155)] "Record Stopped", source: chrome-extension://onihgekcipimifpfdgkdadgglpjokaoe/scripts/content.js (155)
[20668:17800:0529/172651.051:INFO:CONSOLE(10)] "Got message [object Object]", source: chrome-extension://onihgekcipimifpfdgkdadgglpjokaoe/scripts/background.js (10)
[20668:17800:0529/172651.057:INFO:CONSOLE(358)] "Steps : 
